id,wav_path,transcription
14454,/data/project/uaspeech/audiofinal/CM05_B1_UW73.wav,goulash
14455,/data/project/uaspeech/audiofinal/CM06_B1_UW73.wav,goulash
14456,/data/project/uaspeech/audiofinal/CM08_B1_UW73.wav,goulash
14457,/data/project/uaspeech/audiofinal/CM09_B1_UW73.wav,goulash
14458,/data/project/uaspeech/audiofinal/CM10_B1_UW73.wav,goulash
14459,/data/project/uaspeech/audiofinal/CM12_B1_UW73.wav,goulash
14460,/data/project/uaspeech/audiofinal/CM13_B1_UW73.wav,goulash
14461,/data/project/uaspeech/audiofinal/CF02_B1_UW74.wav,hallelujah
14462,/data/project/uaspeech/audiofinal/CF03_B1_UW74.wav,hallelujah
14463,/data/project/uaspeech/audiofinal/CF04_B1_UW74.wav,hallelujah
14464,/data/project/uaspeech/audiofinal/CF05_B1_UW74.wav,hallelujah
14465,/data/project/uaspeech/audiofinal/CM01_B1_UW74.wav,hallelujah
14466,/data/project/uaspeech/audiofinal/CM04_B1_UW74.wav,hallelujah
14467,/data/project/uaspeech/audiofinal/CM05_B1_UW74.wav,hallelujah
14468,/data/project/uaspeech/audiofinal/CM06_B1_UW74.wav,hallelujah
14469,/data/project/uaspeech/audiofinal/CM08_B1_UW74.wav,hallelujah
14470,/data/project/uaspeech/audiofinal/CM09_B1_UW74.wav,hallelujah
14471,/data/project/uaspeech/audiofinal/CM10_B1_UW74.wav,hallelujah
14472,/data/project/uaspeech/audiofinal/CM12_B1_UW74.wav,hallelujah
14473,/data/project/uaspeech/audiofinal/CM13_B1_UW74.wav,hallelujah
14474,/data/project/uaspeech/audiofinal/CF02_B1_UW75.wav,haranguing
14475,/data/project/uaspeech/audiofinal/CF03_B1_UW75.wav,haranguing
14476,/data/project/uaspeech/audiofinal/CF04_B1_UW75.wav,haranguing
14477,/data/project/uaspeech/audiofinal/CF05_B1_UW75.wav,haranguing
14478,/data/project/uaspeech/audiofinal/CM01_B1_UW75.wav,haranguing
14479,/data/project/uaspeech/audiofinal/CM04_B1_UW75.wav,haranguing
14480,/data/project/uaspeech/audiofinal/CM05_B1_UW75.wav,haranguing
14481,/data/project/uaspeech/audiofinal/CM06_B1_UW75.wav,haranguing
14482,/data/project/uaspeech/audiofinal/CM08_B1_UW75.wav,haranguing
14483,/data/project/uaspeech/audiofinal/CM09_B1_UW75.wav,haranguing
14484,/data/project/uaspeech/audiofinal/CM10_B1_UW75.wav,haranguing
14485,/data/project/uaspeech/audiofinal/CM12_B1_UW75.wav,haranguing
14486,/data/project/uaspeech/audiofinal/CM13_B1_UW75.wav,haranguing
14487,/data/project/uaspeech/audiofinal/CF02_B1_UW76.wav,hulk
14488,/data/project/uaspeech/audiofinal/CF03_B1_UW76.wav,hulk
14489,/data/project/uaspeech/audiofinal/CF04_B1_UW76.wav,hulk
14490,/data/project/uaspeech/audiofinal/CF05_B1_UW76.wav,hulk
14491,/data/project/uaspeech/audiofinal/CM01_B1_UW76.wav,hulk
14492,/data/project/uaspeech/audiofinal/CM04_B1_UW76.wav,hulk
14493,/data/project/uaspeech/audiofinal/CM05_B1_UW76.wav,hulk
14494,/data/project/uaspeech/audiofinal/CM06_B1_UW76.wav,hulk
14495,/data/project/uaspeech/audiofinal/CM08_B1_UW76.wav,hulk
14496,/data/project/uaspeech/audiofinal/CM09_B1_UW76.wav,hulk
14497,/data/project/uaspeech/audiofinal/CM10_B1_UW76.wav,hulk
14498,/data/project/uaspeech/audiofinal/CM12_B1_UW76.wav,hulk
14499,/data/project/uaspeech/audiofinal/CM13_B1_UW76.wav,hulk
14500,/data/project/uaspeech/audiofinal/CF02_B1_UW77.wav,immovable
14501,/data/project/uaspeech/audiofinal/CF03_B1_UW77.wav,immovable
14502,/data/project/uaspeech/audiofinal/CF04_B1_UW77.wav,immovable
14503,/data/project/uaspeech/audiofinal/CF05_B1_UW77.wav,immovable
14504,/data/project/uaspeech/audiofinal/CM01_B1_UW77.wav,immovable
14505,/data/project/uaspeech/audiofinal/CM04_B1_UW77.wav,immovable
14506,/data/project/uaspeech/audiofinal/CM05_B1_UW77.wav,immovable
14507,/data/project/uaspeech/audiofinal/CM06_B1_UW77.wav,immovable
14508,/data/project/uaspeech/audiofinal/CM08_B1_UW77.wav,immovable
14509,/data/project/uaspeech/audiofinal/CM09_B1_UW77.wav,immovable
14510,/data/project/uaspeech/audiofinal/CM10_B1_UW77.wav,immovable
14511,/data/project/uaspeech/audiofinal/CM12_B1_UW77.wav,immovable
14512,/data/project/uaspeech/audiofinal/CM13_B1_UW77.wav,immovable
14513,/data/project/uaspeech/audiofinal/CF02_B1_UW78.wav,interwoven
14514,/data/project/uaspeech/audiofinal/CF03_B1_UW78.wav,interwoven
14515,/data/project/uaspeech/audiofinal/CF04_B1_UW78.wav,interwoven
14516,/data/project/uaspeech/audiofinal/CF05_B1_UW78.wav,interwoven
14517,/data/project/uaspeech/audiofinal/CM01_B1_UW78.wav,interwoven
14518,/data/project/uaspeech/audiofinal/CM04_B1_UW78.wav,interwoven
14519,/data/project/uaspeech/audiofinal/CM05_B1_UW78.wav,interwoven
14520,/data/project/uaspeech/audiofinal/CM06_B1_UW78.wav,interwoven
14521,/data/project/uaspeech/audiofinal/CM08_B1_UW78.wav,interwoven
14522,/data/project/uaspeech/audiofinal/CM09_B1_UW78.wav,interwoven
14523,/data/project/uaspeech/audiofinal/CM10_B1_UW78.wav,interwoven
14524,/data/project/uaspeech/audiofinal/CM12_B1_UW78.wav,interwoven
14525,/data/project/uaspeech/audiofinal/CM13_B1_UW78.wav,interwoven
14526,/data/project/uaspeech/audiofinal/CF02_B1_UW79.wav,Joseph
14527,/data/project/uaspeech/audiofinal/CF03_B1_UW79.wav,Joseph
14528,/data/project/uaspeech/audiofinal/CF04_B1_UW79.wav,Joseph
14529,/data/project/uaspeech/audiofinal/CF05_B1_UW79.wav,Joseph
14530,/data/project/uaspeech/audiofinal/CM01_B1_UW79.wav,Joseph
14531,/data/project/uaspeech/audiofinal/CM04_B1_UW79.wav,Joseph
14532,/data/project/uaspeech/audiofinal/CM05_B1_UW79.wav,Joseph
14533,/data/project/uaspeech/audiofinal/CM06_B1_UW79.wav,Joseph
14534,/data/project/uaspeech/audiofinal/CM08_B1_UW79.wav,Joseph
14535,/data/project/uaspeech/audiofinal/CM09_B1_UW79.wav,Joseph
14536,/data/project/uaspeech/audiofinal/CM10_B1_UW79.wav,Joseph
14537,/data/project/uaspeech/audiofinal/CM12_B1_UW79.wav,Joseph
14538,/data/project/uaspeech/audiofinal/CM13_B1_UW79.wav,Joseph
14539,/data/project/uaspeech/audiofinal/CF02_B1_UW80.wav,massage
14540,/data/project/uaspeech/audiofinal/CF03_B1_UW80.wav,massage
14541,/data/project/uaspeech/audiofinal/CF04_B1_UW80.wav,massage
14542,/data/project/uaspeech/audiofinal/CF05_B1_UW80.wav,massage
14543,/data/project/uaspeech/audiofinal/CM01_B1_UW80.wav,massage
14544,/data/project/uaspeech/audiofinal/CM04_B1_UW80.wav,massage
14545,/data/project/uaspeech/audiofinal/CM05_B1_UW80.wav,massage
14546,/data/project/uaspeech/audiofinal/CM06_B1_UW80.wav,massage
14547,/data/project/uaspeech/audiofinal/CM08_B1_UW80.wav,massage
14548,/data/project/uaspeech/audiofinal/CM09_B1_UW80.wav,massage
14549,/data/project/uaspeech/audiofinal/CM10_B1_UW80.wav,massage
14550,/data/project/uaspeech/audiofinal/CM12_B1_UW80.wav,massage
14551,/data/project/uaspeech/audiofinal/CM13_B1_UW80.wav,massage
14552,/data/project/uaspeech/audiofinal/CF02_B1_UW81.wav,moisten
14553,/data/project/uaspeech/audiofinal/CF03_B1_UW81.wav,moisten
14554,/data/project/uaspeech/audiofinal/CF04_B1_UW81.wav,moisten
14555,/data/project/uaspeech/audiofinal/CF05_B1_UW81.wav,moisten
14556,/data/project/uaspeech/audiofinal/CM01_B1_UW81.wav,moisten
14557,/data/project/uaspeech/audiofinal/CM04_B1_UW81.wav,moisten
14558,/data/project/uaspeech/audiofinal/CM05_B1_UW81.wav,moisten
14559,/data/project/uaspeech/audiofinal/CM06_B1_UW81.wav,moisten
14560,/data/project/uaspeech/audiofinal/CM08_B1_UW81.wav,moisten
14561,/data/project/uaspeech/audiofinal/CM09_B1_UW81.wav,moisten
14562,/data/project/uaspeech/audiofinal/CM10_B1_UW81.wav,moisten
14563,/data/project/uaspeech/audiofinal/CM12_B1_UW81.wav,moisten
14564,/data/project/uaspeech/audiofinal/CM13_B1_UW81.wav,moisten
14565,/data/project/uaspeech/audiofinal/CF02_B1_UW82.wav,house
14566,/data/project/uaspeech/audiofinal/CF03_B1_UW82.wav,house
14567,/data/project/uaspeech/audiofinal/CF04_B1_UW82.wav,house
14568,/data/project/uaspeech/audiofinal/CF05_B1_UW82.wav,house
14569,/data/project/uaspeech/audiofinal/CM01_B1_UW82.wav,house
14570,/data/project/uaspeech/audiofinal/CM04_B1_UW82.wav,house
14571,/data/project/uaspeech/audiofinal/CM05_B1_UW82.wav,house
14572,/data/project/uaspeech/audiofinal/CM06_B1_UW82.wav,house
14573,/data/project/uaspeech/audiofinal/CM08_B1_UW82.wav,house
14574,/data/project/uaspeech/audiofinal/CM09_B1_UW82.wav,house
14575,/data/project/uaspeech/audiofinal/CM10_B1_UW82.wav,house
14576,/data/project/uaspeech/audiofinal/CM12_B1_UW82.wav,house
14577,/data/project/uaspeech/audiofinal/CM13_B1_UW82.wav,house
14578,/data/project/uaspeech/audiofinal/CF02_B1_UW83.wav,tree
14579,/data/project/uaspeech/audiofinal/CF03_B1_UW83.wav,tree
14580,/data/project/uaspeech/audiofinal/CF04_B1_UW83.wav,tree
14581,/data/project/uaspeech/audiofinal/CF05_B1_UW83.wav,tree
14582,/data/project/uaspeech/audiofinal/CM01_B1_UW83.wav,tree
14583,/data/project/uaspeech/audiofinal/CM04_B1_UW83.wav,tree
14584,/data/project/uaspeech/audiofinal/CM05_B1_UW83.wav,tree
14585,/data/project/uaspeech/audiofinal/CM06_B1_UW83.wav,tree
14586,/data/project/uaspeech/audiofinal/CM08_B1_UW83.wav,tree
14587,/data/project/uaspeech/audiofinal/CM09_B1_UW83.wav,tree
14588,/data/project/uaspeech/audiofinal/CM10_B1_UW83.wav,tree
14589,/data/project/uaspeech/audiofinal/CM12_B1_UW83.wav,tree
14590,/data/project/uaspeech/audiofinal/CM13_B1_UW83.wav,tree
14591,/data/project/uaspeech/audiofinal/CF02_B1_UW84.wav,window
14592,/data/project/uaspeech/audiofinal/CF03_B1_UW84.wav,window
14593,/data/project/uaspeech/audiofinal/CF04_B1_UW84.wav,window
14594,/data/project/uaspeech/audiofinal/CF05_B1_UW84.wav,window
14595,/data/project/uaspeech/audiofinal/CM01_B1_UW84.wav,window
14596,/data/project/uaspeech/audiofinal/CM04_B1_UW84.wav,window
14597,/data/project/uaspeech/audiofinal/CM05_B1_UW84.wav,window
14598,/data/project/uaspeech/audiofinal/CM06_B1_UW84.wav,window
14599,/data/project/uaspeech/audiofinal/CM08_B1_UW84.wav,window
14600,/data/project/uaspeech/audiofinal/CM09_B1_UW84.wav,window
14601,/data/project/uaspeech/audiofinal/CM10_B1_UW84.wav,window
14602,/data/project/uaspeech/audiofinal/CM12_B1_UW84.wav,window
14603,/data/project/uaspeech/audiofinal/CM13_B1_UW84.wav,window
14604,/data/project/uaspeech/audiofinal/CF02_B1_UW85.wav,telephone
14605,/data/project/uaspeech/audiofinal/CF03_B1_UW85.wav,telephone
14606,/data/project/uaspeech/audiofinal/CF04_B1_UW85.wav,telephone
14607,/data/project/uaspeech/audiofinal/CF05_B1_UW85.wav,telephone
14608,/data/project/uaspeech/audiofinal/CM01_B1_UW85.wav,telephone
14609,/data/project/uaspeech/audiofinal/CM04_B1_UW85.wav,telephone
14610,/data/project/uaspeech/audiofinal/CM05_B1_UW85.wav,telephone
14611,/data/project/uaspeech/audiofinal/CM06_B1_UW85.wav,telephone
14612,/data/project/uaspeech/audiofinal/CM08_B1_UW85.wav,telephone
14613,/data/project/uaspeech/audiofinal/CM09_B1_UW85.wav,telephone
14614,/data/project/uaspeech/audiofinal/CM10_B1_UW85.wav,telephone
14615,/data/project/uaspeech/audiofinal/CM12_B1_UW85.wav,telephone
14616,/data/project/uaspeech/audiofinal/CM13_B1_UW85.wav,telephone
14617,/data/project/uaspeech/audiofinal/CF02_B1_UW86.wav,cup
14618,/data/project/uaspeech/audiofinal/CF03_B1_UW86.wav,cup
14619,/data/project/uaspeech/audiofinal/CF04_B1_UW86.wav,cup
14620,/data/project/uaspeech/audiofinal/CF05_B1_UW86.wav,cup
14621,/data/project/uaspeech/audiofinal/CM01_B1_UW86.wav,cup
14622,/data/project/uaspeech/audiofinal/CM04_B1_UW86.wav,cup
14623,/data/project/uaspeech/audiofinal/CM05_B1_UW86.wav,cup
14624,/data/project/uaspeech/audiofinal/CM06_B1_UW86.wav,cup
14625,/data/project/uaspeech/audiofinal/CM08_B1_UW86.wav,cup
14626,/data/project/uaspeech/audiofinal/CM09_B1_UW86.wav,cup
14627,/data/project/uaspeech/audiofinal/CM10_B1_UW86.wav,cup
14628,/data/project/uaspeech/audiofinal/CM12_B1_UW86.wav,cup
14629,/data/project/uaspeech/audiofinal/CM13_B1_UW86.wav,cup
14630,/data/project/uaspeech/audiofinal/CF02_B1_UW87.wav,knife
14631,/data/project/uaspeech/audiofinal/CF03_B1_UW87.wav,knife
14632,/data/project/uaspeech/audiofinal/CF04_B1_UW87.wav,knife
14633,/data/project/uaspeech/audiofinal/CF05_B1_UW87.wav,knife
14634,/data/project/uaspeech/audiofinal/CM01_B1_UW87.wav,knife
14635,/data/project/uaspeech/audiofinal/CM04_B1_UW87.wav,knife
14636,/data/project/uaspeech/audiofinal/CM05_B1_UW87.wav,knife
14637,/data/project/uaspeech/audiofinal/CM06_B1_UW87.wav,knife
14638,/data/project/uaspeech/audiofinal/CM08_B1_UW87.wav,knife
14639,/data/project/uaspeech/audiofinal/CM09_B1_UW87.wav,knife
14640,/data/project/uaspeech/audiofinal/CM10_B1_UW87.wav,knife
14641,/data/project/uaspeech/audiofinal/CM12_B1_UW87.wav,knife
14642,/data/project/uaspeech/audiofinal/CM13_B1_UW87.wav,knife
14643,/data/project/uaspeech/audiofinal/CF02_B1_UW88.wav,spoon
14644,/data/project/uaspeech/audiofinal/CF03_B1_UW88.wav,spoon
14645,/data/project/uaspeech/audiofinal/CF04_B1_UW88.wav,spoon
14646,/data/project/uaspeech/audiofinal/CF05_B1_UW88.wav,spoon
14647,/data/project/uaspeech/audiofinal/CM01_B1_UW88.wav,spoon
14648,/data/project/uaspeech/audiofinal/CM04_B1_UW88.wav,spoon
14649,/data/project/uaspeech/audiofinal/CM05_B1_UW88.wav,spoon
14650,/data/project/uaspeech/audiofinal/CM06_B1_UW88.wav,spoon
14651,/data/project/uaspeech/audiofinal/CM08_B1_UW88.wav,spoon
14652,/data/project/uaspeech/audiofinal/CM09_B1_UW88.wav,spoon
14653,/data/project/uaspeech/audiofinal/CM10_B1_UW88.wav,spoon
14654,/data/project/uaspeech/audiofinal/CM12_B1_UW88.wav,spoon
14655,/data/project/uaspeech/audiofinal/CM13_B1_UW88.wav,spoon
14656,/data/project/uaspeech/audiofinal/CF02_B1_UW89.wav,girl
14657,/data/project/uaspeech/audiofinal/CF03_B1_UW89.wav,girl
14658,/data/project/uaspeech/audiofinal/CF04_B1_UW89.wav,girl
14659,/data/project/uaspeech/audiofinal/CF05_B1_UW89.wav,girl
14660,/data/project/uaspeech/audiofinal/CM01_B1_UW89.wav,girl
14661,/data/project/uaspeech/audiofinal/CM04_B1_UW89.wav,girl
14662,/data/project/uaspeech/audiofinal/CM05_B1_UW89.wav,girl
14663,/data/project/uaspeech/audiofinal/CM06_B1_UW89.wav,girl
14664,/data/project/uaspeech/audiofinal/CM08_B1_UW89.wav,girl
14665,/data/project/uaspeech/audiofinal/CM09_B1_UW89.wav,girl
14666,/data/project/uaspeech/audiofinal/CM10_B1_UW89.wav,girl
14667,/data/project/uaspeech/audiofinal/CM12_B1_UW89.wav,girl
14668,/data/project/uaspeech/audiofinal/CM13_B1_UW89.wav,girl
14669,/data/project/uaspeech/audiofinal/CF02_B1_UW90.wav,ball
14670,/data/project/uaspeech/audiofinal/CF03_B1_UW90.wav,ball
14671,/data/project/uaspeech/audiofinal/CF04_B1_UW90.wav,ball
14672,/data/project/uaspeech/audiofinal/CF05_B1_UW90.wav,ball
14673,/data/project/uaspeech/audiofinal/CM01_B1_UW90.wav,ball
14674,/data/project/uaspeech/audiofinal/CM04_B1_UW90.wav,ball
14675,/data/project/uaspeech/audiofinal/CM05_B1_UW90.wav,ball
14676,/data/project/uaspeech/audiofinal/CM06_B1_UW90.wav,ball
14677,/data/project/uaspeech/audiofinal/CM08_B1_UW90.wav,ball
14678,/data/project/uaspeech/audiofinal/CM09_B1_UW90.wav,ball
14679,/data/project/uaspeech/audiofinal/CM10_B1_UW90.wav,ball
14680,/data/project/uaspeech/audiofinal/CM12_B1_UW90.wav,ball
14681,/data/project/uaspeech/audiofinal/CM13_B1_UW90.wav,ball
14682,/data/project/uaspeech/audiofinal/CF02_B1_UW91.wav,wagon
14683,/data/project/uaspeech/audiofinal/CF03_B1_UW91.wav,wagon
14684,/data/project/uaspeech/audiofinal/CF04_B1_UW91.wav,wagon
14685,/data/project/uaspeech/audiofinal/CF05_B1_UW91.wav,wagon
14686,/data/project/uaspeech/audiofinal/CM01_B1_UW91.wav,wagon
14687,/data/project/uaspeech/audiofinal/CM04_B1_UW91.wav,wagon
14688,/data/project/uaspeech/audiofinal/CM05_B1_UW91.wav,wagon
14689,/data/project/uaspeech/audiofinal/CM06_B1_UW91.wav,wagon
14690,/data/project/uaspeech/audiofinal/CM08_B1_UW91.wav,wagon
14691,/data/project/uaspeech/audiofinal/CM09_B1_UW91.wav,wagon
14692,/data/project/uaspeech/audiofinal/CM10_B1_UW91.wav,wagon
14693,/data/project/uaspeech/audiofinal/CM12_B1_UW91.wav,wagon
14694,/data/project/uaspeech/audiofinal/CM13_B1_UW91.wav,wagon
14695,/data/project/uaspeech/audiofinal/CF02_B1_UW92.wav,shovel
14696,/data/project/uaspeech/audiofinal/CF03_B1_UW92.wav,shovel
14697,/data/project/uaspeech/audiofinal/CF04_B1_UW92.wav,shovel
14698,/data/project/uaspeech/audiofinal/CF05_B1_UW92.wav,shovel
14699,/data/project/uaspeech/audiofinal/CM01_B1_UW92.wav,shovel
14700,/data/project/uaspeech/audiofinal/CM04_B1_UW92.wav,shovel
14701,/data/project/uaspeech/audiofinal/CM05_B1_UW92.wav,shovel
14702,/data/project/uaspeech/audiofinal/CM06_B1_UW92.wav,shovel
14703,/data/project/uaspeech/audiofinal/CM08_B1_UW92.wav,shovel
14704,/data/project/uaspeech/audiofinal/CM09_B1_UW92.wav,shovel
14705,/data/project/uaspeech/audiofinal/CM10_B1_UW92.wav,shovel
14706,/data/project/uaspeech/audiofinal/CM12_B1_UW92.wav,shovel
14707,/data/project/uaspeech/audiofinal/CM13_B1_UW92.wav,shovel
14708,/data/project/uaspeech/audiofinal/CF02_B1_UW93.wav,monkey
14709,/data/project/uaspeech/audiofinal/CF03_B1_UW93.wav,monkey
14710,/data/project/uaspeech/audiofinal/CF04_B1_UW93.wav,monkey
14711,/data/project/uaspeech/audiofinal/CF05_B1_UW93.wav,monkey
14712,/data/project/uaspeech/audiofinal/CM01_B1_UW93.wav,monkey
14713,/data/project/uaspeech/audiofinal/CM04_B1_UW93.wav,monkey
14714,/data/project/uaspeech/audiofinal/CM05_B1_UW93.wav,monkey
14715,/data/project/uaspeech/audiofinal/CM06_B1_UW93.wav,monkey
14716,/data/project/uaspeech/audiofinal/CM08_B1_UW93.wav,monkey
14717,/data/project/uaspeech/audiofinal/CM09_B1_UW93.wav,monkey
14718,/data/project/uaspeech/audiofinal/CM10_B1_UW93.wav,monkey
14719,/data/project/uaspeech/audiofinal/CM12_B1_UW93.wav,monkey
14720,/data/project/uaspeech/audiofinal/CM13_B1_UW93.wav,monkey
14721,/data/project/uaspeech/audiofinal/CF02_B1_UW94.wav,banana
14722,/data/project/uaspeech/audiofinal/CF03_B1_UW94.wav,banana
14723,/data/project/uaspeech/audiofinal/CF04_B1_UW94.wav,banana
14724,/data/project/uaspeech/audiofinal/CF05_B1_UW94.wav,banana
14725,/data/project/uaspeech/audiofinal/CM01_B1_UW94.wav,banana
14726,/data/project/uaspeech/audiofinal/CM04_B1_UW94.wav,banana
14727,/data/project/uaspeech/audiofinal/CM05_B1_UW94.wav,banana
14728,/data/project/uaspeech/audiofinal/CM06_B1_UW94.wav,banana
14729,/data/project/uaspeech/audiofinal/CM08_B1_UW94.wav,banana
14730,/data/project/uaspeech/audiofinal/CM09_B1_UW94.wav,banana
14731,/data/project/uaspeech/audiofinal/CM10_B1_UW94.wav,banana
14732,/data/project/uaspeech/audiofinal/CM12_B1_UW94.wav,banana
14733,/data/project/uaspeech/audiofinal/CM13_B1_UW94.wav,banana
14734,/data/project/uaspeech/audiofinal/CF02_B1_UW95.wav,zipper
14735,/data/project/uaspeech/audiofinal/CF03_B1_UW95.wav,zipper
14736,/data/project/uaspeech/audiofinal/CF04_B1_UW95.wav,zipper
14737,/data/project/uaspeech/audiofinal/CF05_B1_UW95.wav,zipper
14738,/data/project/uaspeech/audiofinal/CM01_B1_UW95.wav,zipper
14739,/data/project/uaspeech/audiofinal/CM04_B1_UW95.wav,zipper
14740,/data/project/uaspeech/audiofinal/CM05_B1_UW95.wav,zipper
14741,/data/project/uaspeech/audiofinal/CM06_B1_UW95.wav,zipper
14742,/data/project/uaspeech/audiofinal/CM08_B1_UW95.wav,zipper
14743,/data/project/uaspeech/audiofinal/CM09_B1_UW95.wav,zipper
14744,/data/project/uaspeech/audiofinal/CM10_B1_UW95.wav,zipper
14745,/data/project/uaspeech/audiofinal/CM12_B1_UW95.wav,zipper
14746,/data/project/uaspeech/audiofinal/CM13_B1_UW95.wav,zipper
14747,/data/project/uaspeech/audiofinal/CF02_B1_UW96.wav,scissors
14748,/data/project/uaspeech/audiofinal/CF03_B1_UW96.wav,scissors
14749,/data/project/uaspeech/audiofinal/CF04_B1_UW96.wav,scissors
14750,/data/project/uaspeech/audiofinal/CF05_B1_UW96.wav,scissors
14751,/data/project/uaspeech/audiofinal/CM01_B1_UW96.wav,scissors
14752,/data/project/uaspeech/audiofinal/CM04_B1_UW96.wav,scissors
14753,/data/project/uaspeech/audiofinal/CM05_B1_UW96.wav,scissors
14754,/data/project/uaspeech/audiofinal/CM06_B1_UW96.wav,scissors
14755,/data/project/uaspeech/audiofinal/CM08_B1_UW96.wav,scissors
14756,/data/project/uaspeech/audiofinal/CM09_B1_UW96.wav,scissors
14757,/data/project/uaspeech/audiofinal/CM10_B1_UW96.wav,scissors
14758,/data/project/uaspeech/audiofinal/CM12_B1_UW96.wav,scissors
14759,/data/project/uaspeech/audiofinal/CM13_B1_UW96.wav,scissors
14760,/data/project/uaspeech/audiofinal/CF02_B1_UW97.wav,duck
14761,/data/project/uaspeech/audiofinal/CF03_B1_UW97.wav,duck
14762,/data/project/uaspeech/audiofinal/CF04_B1_UW97.wav,duck
14763,/data/project/uaspeech/audiofinal/CF05_B1_UW97.wav,duck
14764,/data/project/uaspeech/audiofinal/CM01_B1_UW97.wav,duck
14765,/data/project/uaspeech/audiofinal/CM04_B1_UW97.wav,duck
14766,/data/project/uaspeech/audiofinal/CM05_B1_UW97.wav,duck
14767,/data/project/uaspeech/audiofinal/CM06_B1_UW97.wav,duck
14768,/data/project/uaspeech/audiofinal/CM08_B1_UW97.wav,duck
14769,/data/project/uaspeech/audiofinal/CM09_B1_UW97.wav,duck
14770,/data/project/uaspeech/audiofinal/CM10_B1_UW97.wav,duck
14771,/data/project/uaspeech/audiofinal/CM12_B1_UW97.wav,duck
14772,/data/project/uaspeech/audiofinal/CM13_B1_UW97.wav,duck
14773,/data/project/uaspeech/audiofinal/CF02_B1_UW98.wav,quack
14774,/data/project/uaspeech/audiofinal/CF03_B1_UW98.wav,quack
14775,/data/project/uaspeech/audiofinal/CF04_B1_UW98.wav,quack
14776,/data/project/uaspeech/audiofinal/CF05_B1_UW98.wav,quack
14777,/data/project/uaspeech/audiofinal/CM01_B1_UW98.wav,quack
14778,/data/project/uaspeech/audiofinal/CM04_B1_UW98.wav,quack
14779,/data/project/uaspeech/audiofinal/CM05_B1_UW98.wav,quack
14780,/data/project/uaspeech/audiofinal/CM06_B1_UW98.wav,quack
14781,/data/project/uaspeech/audiofinal/CM08_B1_UW98.wav,quack
14782,/data/project/uaspeech/audiofinal/CM09_B1_UW98.wav,quack
14783,/data/project/uaspeech/audiofinal/CM10_B1_UW98.wav,quack
14784,/data/project/uaspeech/audiofinal/CM12_B1_UW98.wav,quack
14785,/data/project/uaspeech/audiofinal/CM13_B1_UW98.wav,quack
14786,/data/project/uaspeech/audiofinal/CF02_B1_UW99.wav,yellow
14787,/data/project/uaspeech/audiofinal/CF03_B1_UW99.wav,yellow
14788,/data/project/uaspeech/audiofinal/CF04_B1_UW99.wav,yellow
14789,/data/project/uaspeech/audiofinal/CF05_B1_UW99.wav,yellow
14790,/data/project/uaspeech/audiofinal/CM01_B1_UW99.wav,yellow
14791,/data/project/uaspeech/audiofinal/CM04_B1_UW99.wav,yellow
14792,/data/project/uaspeech/audiofinal/CM05_B1_UW99.wav,yellow
14793,/data/project/uaspeech/audiofinal/CM06_B1_UW99.wav,yellow
14794,/data/project/uaspeech/audiofinal/CM08_B1_UW99.wav,yellow
14795,/data/project/uaspeech/audiofinal/CM09_B1_UW99.wav,yellow
14796,/data/project/uaspeech/audiofinal/CM10_B1_UW99.wav,yellow
14797,/data/project/uaspeech/audiofinal/CM12_B1_UW99.wav,yellow
14798,/data/project/uaspeech/audiofinal/CM13_B1_UW99.wav,yellow
14799,/data/project/uaspeech/audiofinal/CF02_B1_UW100.wav,vacuum
14800,/data/project/uaspeech/audiofinal/CF03_B1_UW100.wav,vacuum
14801,/data/project/uaspeech/audiofinal/CF04_B1_UW100.wav,vacuum
14802,/data/project/uaspeech/audiofinal/CF05_B1_UW100.wav,vacuum
14803,/data/project/uaspeech/audiofinal/CM01_B1_UW100.wav,vacuum
14804,/data/project/uaspeech/audiofinal/CM04_B1_UW100.wav,vacuum
14805,/data/project/uaspeech/audiofinal/CM05_B1_UW100.wav,vacuum
14806,/data/project/uaspeech/audiofinal/CM06_B1_UW100.wav,vacuum
14807,/data/project/uaspeech/audiofinal/CM08_B1_UW100.wav,vacuum
14808,/data/project/uaspeech/audiofinal/CM09_B1_UW100.wav,vacuum
14809,/data/project/uaspeech/audiofinal/CM10_B1_UW100.wav,vacuum
14810,/data/project/uaspeech/audiofinal/CM12_B1_UW100.wav,vacuum
14811,/data/project/uaspeech/audiofinal/CM13_B1_UW100.wav,vacuum
14812,/data/project/uaspeech/audiofinal/CF02_B2_UW1.wav,mouth
14813,/data/project/uaspeech/audiofinal/CF03_B2_UW1.wav,mouth
14814,/data/project/uaspeech/audiofinal/CF04_B2_UW1.wav,mouth
14815,/data/project/uaspeech/audiofinal/CF05_B2_UW1.wav,mouth
14816,/data/project/uaspeech/audiofinal/CM01_B2_UW1.wav,mouth
14817,/data/project/uaspeech/audiofinal/CM04_B2_UW1.wav,mouth
14818,/data/project/uaspeech/audiofinal/CM05_B2_UW1.wav,mouth
14819,/data/project/uaspeech/audiofinal/CM06_B2_UW1.wav,mouth
14820,/data/project/uaspeech/audiofinal/CM08_B2_UW1.wav,mouth
14821,/data/project/uaspeech/audiofinal/CM09_B2_UW1.wav,mouth
14822,/data/project/uaspeech/audiofinal/CM10_B2_UW1.wav,mouth
14823,/data/project/uaspeech/audiofinal/CM12_B2_UW1.wav,mouth
